# Chunk-averaged data for fix 3 and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_temp
45000 100 2112.0000000000005
  81 0.805 21.754 1544.4
  82 0.815 21.724 1562.96
  83 0.825 21.868 1466.36
  84 0.835 21.67 1441.52
  85 0.845 21.374 1394.95
  86 0.855 20.646 1466.84
  87 0.865 20.12 1462.96
  88 0.875 20.416 1507.82
  89 0.885 20.846 1493.86
  90 0.895 21.274 1511.72
  91 0.905 21.648 1534.16
  92 0.915 21.842 1612.64
  93 0.925 21.64 1608.15
  94 0.935 21.702 1484.82
  95 0.945 21.558 1451.15
  96 0.955 21.4 1354.27
  97 0.965 21.112 1376.07
  98 0.975 20.726 1357.44
  99 0.985 20.456 1300.55
  100 0.995 20.492 1266.08
50000 100 2112.0000000000005
  1 0.005 20.298 1332.45
  2 0.015 20.804 1395.79
  3 0.025 20.9 1412.6
  4 0.035 21.06 1389.94
  5 0.045 21.35 1340.48
  6 0.055 21.742 1313.49
  7 0.065 21.67 1349.29
  8 0.075 21.844 1405.01
  9 0.085 21.596 1450.9
  10 0.095 21.542 1332.18
  11 0.105 21.318 1279.01
  12 0.115 20.804 1325.16
  13 0.125 20.806 1281.72
  14 0.135 20.66 1334.78
  15 0.145 20.704 1405.85
  16 0.155 20.852 1440.95
  17 0.165 21.53 1423.18
  18 0.175 21.782 1447.55
  19 0.185 21.838 1496.31
  20 0.195 21.702 1528.63
  21 0.205 21.526 1454.38
  22 0.215 21.426 1503.12
  23 0.225 21.258 1444.06
  24 0.235 20.648 1507.98
  25 0.245 19.956 1515.39
  26 0.255 19.772 1473.71
  27 0.265 20.044 1401.89
  28 0.275 20.752 1364
  29 0.285 20.914 1449.37
  30 0.295 21.578 1399.29
  31 0.305 21.636 1414.63
  32 0.315 21.55 1420.69
  33 0.325 21.802 1441.75
  34 0.335 21.86 1454.45
  35 0.345 21.682 1505
  36 0.355 21.242 1560.95
  37 0.365 21.032 1519.33
  38 0.375 20.148 1487.44
  39 0.385 20.31 1514.95
  40 0.395 20.668 1532.65
  41 0.405 21.116 1477.92
  42 0.415 21.762 1646.83
  43 0.425 21.854 1619.15
  44 0.435 21.662 1624.83
  45 0.445 21.666 1557.25
  46 0.455 21.6 1460.09
  47 0.465 21.346 1505.26
  48 0.475 20.9 1473.91
  49 0.485 20.306 1506.58
  50 0.495 19.916 1522.92
  51 0.505 19.936 1645.17
  52 0.515 20.458 1661.91
  53 0.525 20.724 1680.4
  54 0.535 21.028 1795.33
  55 0.545 21.406 1732.17
  56 0.555 21.59 1699.55
  57 0.565 21.776 1630.85
  58 0.575 21.724 1514.79
  59 0.585 21.502 1562.43
  60 0.595 21.23 1456.59
  61 0.605 20.676 1446.71
  62 0.615 20.394 1577.61
  63 0.625 20.592 1510.59
  64 0.635 20.826 1538.77
  65 0.645 21.252 1569.84
  66 0.655 21.532 1572.43
  67 0.665 21.628 1569.49
  68 0.675 21.942 1459.35
  69 0.685 21.54 1563.91
  70 0.695 21.656 1553.05
  71 0.705 21.206 1543.89
  72 0.715 21 1511.76
  73 0.725 20.35 1595.55
  74 0.735 20.184 1573.02
  75 0.745 19.932 1496.18
  76 0.755 20.262 1427.01
  77 0.765 20.73 1399
  78 0.775 21.266 1432.32
  79 0.785 21.452 1446.12
  80 0.795 21.66 1484.68
  81 0.805 21.718 1525.34
  82 0.815 21.756 1480.3
  83 0.825 21.72 1532.36
  84 0.835 21.704 1528.17
  85 0.845 21.502 1473.78
  86 0.855 20.566 1494.53
  87 0.865 20.048 1502.53
  88 0.875 20.48 1387.95
  89 0.885 20.612 1384.41
  90 0.895 21.684 1383.29
  91 0.905 21.406 1451.56
  92 0.915 21.888 1441.5
  93 0.925 21.766 1426.91
  94 0.935 21.662 1462.83
  95 0.945 21.562 1480.38
  96 0.955 21.476 1432.88
  97 0.965 21.194 1409.57
  98 0.975 20.596 1417.26
  99 0.985 20.23 1351.07
  100 0.995 20.242 1349.79
55000 100 2112
  1 0.005 20.466 1274.34
  2 0.015 21.016 1291.58
  3 0.025 20.776 1358.15
  4 0.035 21.222 1310.25
  5 0.045 21.444 1274.64
  6 0.055 21.652 1350.37
  7 0.065 21.85 1385.35
  8 0.075 21.678 1400.33
  9 0.085 21.642 1424.06
  10 0.095 21.616 1508.98
  11 0.105 20.978 1416.53
  12 0.115 20.616 1402.38
  13 0.125 20.766 1382.18
  14 0.135 20.138 1418.25
  15 0.145 20.9 1464.64
  16 0.155 21.378 1444.07
  17 0.165 21.782 1447.05
  18 0.175 21.892 1403.15
  19 0.185 21.744 1441.2
  20 0.195 21.62 1449.48
  21 0.205 21.854 1373.78
  22 0.215 21.31 1410.59
  23 0.225 21.354 1392.08
  24 0.235 20.714 1393.08
  25 0.245 20.204 1429.34
  26 0.255 19.946 1452.65
  27 0.265 19.966 1512.57
  28 0.275 20.536 1474.69
  29 0.285 20.994 1459.28
  30 0.295 21.342 1394.69
  31 0.305 21.582 1432.01
  32 0.315 21.476 1548.7
  33 0.325 21.804 1472.11
  34 0.335 21.744 1421.3
  35 0.345 21.692 1391.48
  36 0.355 21.512 1430.97
  37 0.365 21.022 1409.09
  38 0.375 20.664 1474.24
  39 0.385 20.158 1484.64
  40 0.395 20.448 1466.02
  41 0.405 21.104 1536.29
  42 0.415 21.342 1581.47
  43 0.425 21.95 1547.36
  44 0.435 21.6 1537.72
  45 0.445 21.656 1547.42
  46 0.455 21.544 1495.89
  47 0.465 21.492 1525.65
  48 0.475 21.056 1547.04
  49 0.485 20.56 1515.72
  50 0.495 19.988 1553.95
  51 0.505 20.006 1535.27
  52 0.515 20.54 1564.42
  53 0.525 20.542 1579.89
  54 0.535 21.032 1603.22
  55 0.545 21.25 1629.31
  56 0.555 21.566 1601.31
  57 0.565 21.668 1648.13
  58 0.575 21.71 1676.62
  59 0.585 21.594 1722.16
  60 0.595 21.174 1738.69
  61 0.605 20.536 1739.34
  62 0.615 20.886 1692.91
  63 0.625 20.098 1713.02
  64 0.635 20.576 1661
  65 0.645 21.282 1644.21
  66 0.655 21.646 1617.29
  67 0.665 21.768 1530.06
  68 0.675 21.85 1509.59
  69 0.685 21.588 1455.99
  70 0.695 21.61 1435.24
  71 0.705 21.534 1420.62
  72 0.715 20.812 1493.16
  73 0.725 20.548 1492.3
  74 0.735 19.966 1533.41
  75 0.745 19.69 1510.64
  76 0.755 20.242 1492.29
  77 0.765 20.676 1503.4
  78 0.775 21.236 1457.25
  79 0.785 21.632 1497.55
  80 0.795 21.57 1516.49
  81 0.805 21.688 1528.27
  82 0.815 21.758 1445.79
  83 0.825 21.758 1496.49
  84 0.835 21.608 1587.6
  85 0.845 20.922 1532.09
  86 0.855 20.904 1438.11
  87 0.865 20.282 1430.57
  88 0.875 20.492 1464.48
  89 0.885 20.78 1482.48
  90 0.895 21.35 1573.86
  91 0.905 21.778 1529.52
  92 0.915 21.716 1494.61
  93 0.925 21.814 1436.4
  94 0.935 21.57 1406.79
  95 0.945 21.63 1348.1
  96 0.955 21.312 1318.58
  97 0.965 21.01 1348.14
  98 0.975 20.544 1338.62
  99 0.985 20.168 1277.3
  100 0.995 20.298 1294.45
60000 100 2112
  1 0.005 20.62 1171.45
  2 0.015 20.738 1247.23
  3 0.025 21.06 1260.47
  4 0.035 21.2 1296.56
  5 0.045 21.486 1349.74
  6 0.055 21.63 1406.31
  7 0.065 21.618 1489.61
  8 0.075 21.762 1476.45
  9 0.085 21.736 1428.95
  10 0.095 21.61 1502.8
  11 0.105 21.248 1486.03
  12 0.115 20.574 1494.64
  13 0.125 20.362 1466.57
  14 0.135 20.324 1340.95
  15 0.145 20.77 1336.51
  16 0.155 21.504 1354.65
  17 0.165 21.732 1416.6
  18 0.175 21.852 1350.37
  19 0.185 21.84 1301.05
  20 0.195 21.808 1385.87
  21 0.205 21.516 1428.79
  22 0.215 21.558 1413.74
  23 0.225 21.364 1327.48
  24 0.235 20.852 1377.99
  25 0.245 20.33 1475.05
  26 0.255 19.872 1499.29
  27 0.265 20.032 1424.61
  28 0.275 20.196 1460.33
  29 0.285 21.054 1472.08
  30 0.295 21.278 1468.33
  31 0.305 21.524 1485.25
  32 0.315 21.564 1500.15
  33 0.325 21.754 1479.94
  34 0.335 21.626 1512.92
  35 0.345 21.606 1549.85
  36 0.355 21.572 1499.2
  37 0.365 20.978 1593.32
  38 0.375 20.644 1479.52
  39 0.385 20.75 1427.75
  40 0.395 20.608 1459
  41 0.405 20.792 1517.51
  42 0.415 21.256 1538.14
  43 0.425 21.718 1498.36
  44 0.435 21.708 1589.53
  45 0.445 21.72 1610.44
  46 0.455 21.566 1598.62
  47 0.465 21.266 1571.87
  48 0.475 20.784 1676.01
  49 0.485 20.392 1769.44
  50 0.495 20.094 1740.68
  51 0.505 20.136 1635.72
  52 0.515 20.274 1592.61
  53 0.525 20.828 1586.02
  54 0.535 21.062 1628.62
  55 0.545 21.354 1643.81
  56 0.555 21.524 1681.43
  57 0.565 21.626 1707.27
  58 0.575 21.768 1737.74
  59 0.585 21.596 1622.39
  60 0.595 21.29 1630.47
  61 0.605 20.742 1576.63
  62 0.615 20.336 1513.55
  63 0.625 20.112 1531.39
  64 0.635 20.788 1557.38
  65 0.645 21.298 1509.97
  66 0.655 21.69 1523.3
  67 0.665 21.846 1570
  68 0.675 21.776 1555.17
  69 0.685 21.688 1529.36
  70 0.695 21.586 1488.14
  71 0.705 21.288 1544.6
  72 0.715 21.002 1436.83
  73 0.725 20.544 1404.98
  74 0.735 19.878 1472.86
  75 0.745 19.938 1407.82
  76 0.755 20.25 1481.45
  77 0.765 20.742 1553.89
  78 0.775 21.098 1530.67
  79 0.785 21.49 1507.83
  80 0.795 21.552 1501.38
  81 0.805 21.794 1496.91
  82 0.815 21.784 1538.49
  83 0.825 21.688 1545.05
  84 0.835 21.314 1591
  85 0.845 20.594 1521.62
  86 0.855 20.696 1503.6
  87 0.865 20.616 1450.11
  88 0.875 20.512 1477.74
  89 0.885 21.144 1431.83
  90 0.895 21.45 1455.34
  91 0.905 21.608 1435.15
  92 0.915 21.816 1418.29
  93 0.925 21.792 1437.57
  94 0.935 21.648 1387.09
  95 0.945 21.36 1390.04
  96 0.955 21.432 1402.73
  97 0.965 21.094 1276.01
  98 0.975 20.5 1266.5
  99 0.985 20.428 1225.67
  100 0.995 20.18 1232.43
65000 100 2111.9999999999995
  1 0.005 20.638 1291.7
  2 0.015 20.71 1282.38
  3 0.025 21.126 1260.63
  4 0.035 21.368 1300.48
  5 0.045 21.5 1341.25
  6 0.055 21.668 1286.98
  7 0.065 21.672 1325.15
  8 0.075 21.942 1321.31
  9 0.085 21.812 1360.93
  10 0.095 21.608 1339.52
  11 0.105 21.552 1254.08
  12 0.115 20.824 1349.31
  13 0.125 20.454 1364.78
  14 0.135 20.36 1287.68
  15 0.145 20.526 1419.69
  16 0.155 21.076 1435.34
  17 0.165 21.682 1432.37
  18 0.175 21.794 1457.04
  19 0.185 21.84 1390.18
  20 0.195 21.77 1415.1
  21 0.205 21.606 1444.94
  22 0.215 21.566 1392.54
  23 0.225 21.48 1374.81
  24 0.235 21.014 1472.68
  25 0.245 20.208 1502.53
  26 0.255 19.934 1467.94
  27 0.265 19.872 1434.95
  28 0.275 20.222 1439.21
  29 0.285 20.74 1478.34
  30 0.295 21.35 1556.65
  31 0.305 21.5 1555.5
  32 0.315 21.568 1495.4
  33 0.325 21.842 1533.21
  34 0.335 21.732 1454.37
  35 0.345 21.596 1501.7
  36 0.355 21.6 1493.71
  37 0.365 20.916 1431.91
  38 0.375 20.734 1535.45
  39 0.385 20.748 1473.57
  40 0.395 20.26 1523.17
  41 0.405 20.858 1555.24
  42 0.415 21.464 1533.56
  43 0.425 21.462 1595.7
  44 0.435 21.902 1587.82
  45 0.445 21.686 1588.63
  46 0.455 21.494 1689.29
  47 0.465 21.546 1674.28
  48 0.475 20.77 1759.4
  49 0.485 20.382 1799.03
  50 0.495 19.88 1748.9
  51 0.505 20.254 1672.56
  52 0.515 20.408 1621.98
  53 0.525 20.678 1636.1
  54 0.535 20.964 1620.08
  55 0.545 21.412 1699.57
  56 0.555 21.472 1645.31
  57 0.565 21.752 1649.88
  58 0.575 21.564 1709.55
  59 0.585 21.666 1679.58
  60 0.595 21.272 1634.77
  61 0.605 20.748 1577.26
  62 0.615 20.194 1624.34
  63 0.625 19.792 1614.7
  64 0.635 21.084 1521.44
  65 0.645 21.518 1526.4
  66 0.655 21.634 1439.78
  67 0.665 21.924 1614.69
  68 0.675 21.6 1595.61
  69 0.685 21.68 1525.93
  70 0.695 21.524 1529.6
  71 0.705 21.304 1533.87
  72 0.715 20.914 1469.33
  73 0.725 20.19 1510.9
  74 0.735 19.746 1453.54
  75 0.745 19.706 1474.13
  76 0.755 20.644 1485.06
  77 0.765 20.894 1514.25
  78 0.775 21.302 1428.88
  79 0.785 21.572 1376.14
  80 0.795 21.696 1442.34
  81 0.805 21.87 1429.24
  82 0.815 21.678 1396.78
  83 0.825 21.804 1379.51
  84 0.835 21.45 1476.75
  85 0.845 21.054 1436.89
  86 0.855 20.498 1424.39
  87 0.865 20.53 1414.03
  88 0.875 20.684 1454.12
  89 0.885 20.864 1454.02
  90 0.895 21.286 1380.32
  91 0.905 21.62 1404.97
  92 0.915 21.918 1456.21
  93 0.925 21.702 1443.72
  94 0.935 21.702 1379.7
  95 0.945 21.52 1438.06
  96 0.955 21.296 1435.83
  97 0.965 21.114 1374.97
  98 0.975 20.22 1428.3
  99 0.985 20.086 1482.63
  100 0.995 20.142 1355.45
70000 100 2112
  1 0.005 20.308 1385.63
  2 0.015 20.686 1362.15
  3 0.025 20.908 1345.47
  4 0.035 21.13 1300.26
  5 0.045 21.502 1273.46
  6 0.055 21.732 1276.82
  7 0.065 21.64 1326.08
  8 0.075 21.786 1302.51
  9 0.085 21.922 1285.63
  10 0.095 21.536 1320.66
  11 0.105 21.194 1405.99
  12 0.115 20.824 1463.38
  13 0.125 20.308 1472.64
  14 0.135 20.682 1416.27
  15 0.145 20.412 1558.78
  16 0.155 21.412 1517.64
  17 0.165 21.61 1473.5
  18 0.175 21.75 1413.75
  19 0.185 21.908 1458.92
  20 0.195 21.688 1379.27
  21 0.205 21.596 1439.95
  22 0.215 21.584 1444.82
  23 0.225 21.478 1326.24
  24 0.235 20.732 1434.68
  25 0.245 20.342 1514.94
  26 0.255 20.016 1425.48
  27 0.265 19.97 1526.37
  28 0.275 20.27 1446.68
  29 0.285 20.842 1419.89
  30 0.295 21.264 1463.71
  31 0.305 21.578 1490.12
  32 0.315 21.566 1455.54
  33 0.325 21.79 1486.81
  34 0.335 21.712 1459.93
  35 0.345 21.864 1486.61
  36 0.355 21.324 1471.09
  37 0.365 21.432 1394.84
  38 0.375 20.8 1426.36
  39 0.385 20.58 1416.7
  40 0.395 20.314 1555.21
  41 0.405 20.69 1649.36
  42 0.415 21.242 1717.96
  43 0.425 21.634 1730.96
  44 0.435 21.558 1748.13
  45 0.445 21.662 1773.3
  46 0.455 21.456 1708.81
  47 0.465 21.314 1601.97
  48 0.475 20.988 1673.01
  49 0.485 20.36 1713.43
  50 0.495 19.892 1682.84
  51 0.505 20.194 1716.73
  52 0.515 20.196 1707.01
  53 0.525 20.76 1684.39
  54 0.535 20.992 1627.13
  55 0.545 21.448 1584.95
  56 0.555 21.6 1597.27
  57 0.565 21.878 1601.13
  58 0.575 21.574 1673.16
  59 0.585 21.55 1736.54
  60 0.595 21.338 1663.49
  61 0.605 20.514 1628.18
  62 0.615 20.052 1688.48
  63 0.625 20.214 1554.08
  64 0.635 21.078 1456.78
  65 0.645 21.582 1542.04
  66 0.655 21.672 1566.98
  67 0.665 21.78 1550.05
  68 0.675 21.728 1578.4
  69 0.685 21.562 1592.66
  70 0.695 21.52 1488.23
  71 0.705 21.102 1544.01
  72 0.715 20.732 1459.23
  73 0.725 20.164 1432.77
  74 0.735 19.818 1347.76
  75 0.745 20.118 1455.94
  76 0.755 20.526 1463.11
  77 0.765 20.948 1459.05
  78 0.775 21.428 1395.47
  79 0.785 21.544 1399.66
  80 0.795 21.626 1419.17
  81 0.805 21.904 1393.34
  82 0.815 21.738 1410.05
  83 0.825 21.878 1400.42
  84 0.835 21.364 1487.03
  85 0.845 21.262 1379.13
  86 0.855 20.502 1397.19
  87 0.865 20.31 1420.07
  88 0.875 20.502 1454.5
  89 0.885 20.904 1423.54
  90 0.895 21.4 1480.54
  91 0.905 21.748 1424.91
  92 0.915 21.73 1362.7
  93 0.925 21.816 1405.92
  94 0.935 21.77 1339.48
  95 0.945 21.654 1294
  96 0.955 21.414 1346.17
  97 0.965 21.038 1391.05
  98 0.975 20.604 1448.85
  99 0.985 20.372 1329.26
  100 0.995 20.064 1379.21
75000 100 2112.0000000000005
  1 0.005 20.26 1341.83
  2 0.015 20.546 1332.17
  3 0.025 20.932 1375.57
  4 0.035 21.248 1310.43
  5 0.045 21.43 1302.89
  6 0.055 21.54 1333.03
  7 0.065 21.708 1328.07
  8 0.075 21.86 1370.28
  9 0.085 21.868 1359.96
  10 0.095 21.704 1371.15
  11 0.105 21.622 1319.07
  12 0.115 21.018 1364.92
  13 0.125 20.538 1440.59
  14 0.135 20.13 1427.4
  15 0.145 20.29 1445.61
  16 0.155 21.152 1489.3
  17 0.165 21.616 1569.93
  18 0.175 21.636 1529.63
  19 0.185 21.912 1492.89
  20 0.195 21.744 1471.68
  21 0.205 21.544 1524.21
  22 0.215 21.666 1406.87
  23 0.225 21.242 1440.05
  24 0.235 20.704 1478.23
  25 0.245 20.302 1475.33
  26 0.255 19.714 1425.25
  27 0.265 19.85 1493.99
  28 0.275 20.528 1465.16
  29 0.285 21.04 1475.43
  30 0.295 21.408 1492.19
  31 0.305 21.438 1434.83
  32 0.315 21.664 1385.94
  33 0.325 21.792 1400.75
  34 0.335 21.774 1394.77
  35 0.345 21.73 1306.74
  36 0.355 21.628 1460.3
  37 0.365 20.846 1573.48
  38 0.375 20.52 1615.03
  39 0.385 20.246 1601.15
  40 0.395 20.564 1613.5
  41 0.405 20.862 1639.51
  42 0.415 21.494 1588.11
  43 0.425 21.82 1608.78
  44 0.435 21.7 1589.36
  45 0.445 21.778 1633.99
  46 0.455 21.512 1666.75
  47 0.465 21.058 1704.1
  48 0.475 20.834 1758.48
  49 0.485 20.328 1678.24
  50 0.495 19.87 1745.65
  51 0.505 19.99 1774.23
  52 0.515 20.336 1716.25
  53 0.525 20.828 1720.54
  54 0.535 21.304 1711.05
  55 0.545 21.402 1618.45
  56 0.555 21.674 1652.99
  57 0.565 21.822 1533.99
  58 0.575 21.692 1568.44
  59 0.585 21.516 1593.85
  60 0.595 21.15 1551.51
  61 0.605 20.468 1571.78
  62 0.615 20.348 1538.94
  63 0.625 20.472 1481.33
  64 0.635 20.926 1487.08
  65 0.645 21.376 1536.31
  66 0.655 21.674 1519.9
  67 0.665 21.832 1545.06
  68 0.675 21.864 1467.51
  69 0.685 21.622 1459.08
  70 0.695 21.476 1464.6
  71 0.705 21.32 1517.47
  72 0.715 21.004 1502.63
  73 0.725 20.336 1506.43
  74 0.735 19.988 1485.14
  75 0.745 19.706 1499.17
  76 0.755 20.234 1535.17
  77 0.765 20.938 1456.69
  78 0.775 21.266 1481.53
  79 0.785 21.556 1397.59
  80 0.795 21.678 1424.08
  81 0.805 21.696 1429.94
  82 0.815 21.802 1454.37
  83 0.825 21.862 1561.89
  84 0.835 21.316 1561.38
  85 0.845 21.226 1469.15
  86 0.855 20.646 1382.8
  87 0.865 20.648 1357.85
  88 0.875 20.108 1412.23
  89 0.885 21.01 1496.43
  90 0.895 21.238 1447.29
  91 0.905 21.762 1431.3
  92 0.915 21.792 1419.93
  93 0.925 21.77 1293.67
  94 0.935 21.764 1220.75
  95 0.945 21.562 1312.3
  96 0.955 21.302 1355.89
  97 0.965 21.398 1359.79
  98 0.975 20.79 1327.76
  99 0.985 20.342 1446.85
  100 0.995 19.958 1414.98
80000 100 2111.9999999999995
  1 0.005 20.234 1277.78
  2 0.015 20.46 1227.34
  3 0.025 20.78 1338.38
  4 0.035 21.14 1324.88
  5 0.045 21.528 1244.2
  6 0.055 21.638 1167.69
  7 0.065 21.674 1290.3
  8 0.075 21.802 1268.7
  9 0.085 21.856 1403.76
  10 0.095 21.728 1390.71
  11 0.105 21.498 1382.69
  12 0.115 21.038 1388.08
  13 0.125 20.708 1469.81
  14 0.135 20.388 1453.25
  15 0.145 20.384 1503.52
  16 0.155 21.08 1477
  17 0.165 21.204 1490.3
  18 0.175 21.808 1441
  19 0.185 21.724 1461.91
  20 0.195 21.76 1451.83
  21 0.205 21.758 1460.85
  22 0.215 21.512 1443.51
  23 0.225 21.354 1415.81
  24 0.235 20.866 1505.14
  25 0.245 20.436 1457.11
  26 0.255 19.724 1453.91
  27 0.265 19.832 1448.73
  28 0.275 20.298 1473.99
  29 0.285 21.01 1488.87
  30 0.295 21.256 1483.72
  31 0.305 21.432 1522.64
  32 0.315 21.734 1464.72
  33 0.325 21.704 1499.75
  34 0.335 21.824 1549.27
  35 0.345 21.67 1543.15
  36 0.355 21.332 1497.88
  37 0.365 21.072 1579.85
  38 0.375 20.328 1615.84
  39 0.385 20.284 1615.91
  40 0.395 20.686 1557.49
  41 0.405 21.092 1603.61
  42 0.415 21.462 1658.84
  43 0.425 21.702 1743.43
  44 0.435 21.562 1739.06
  45 0.445 21.722 1662.62
  46 0.455 21.424 1711.09
  47 0.465 21.058 1692.53
  48 0.475 20.622 1689.46
  49 0.485 20.336 1594.2
  50 0.495 19.976 1639.57
  51 0.505 19.968 1634.02
  52 0.515 20.608 1538.43
  53 0.525 20.83 1562.11
  54 0.535 21.322 1565.64
  55 0.545 21.526 1607.81
  56 0.555 21.848 1539.29
  57 0.565 21.676 1570.73
  58 0.575 21.774 1523.74
  59 0.585 21.546 1596.42
  60 0.595 21.454 1628.64
  61 0.605 20.412 1657.21
  62 0.615 20.336 1657.55
  63 0.625 19.988 1645.34
  64 0.635 20.972 1559.44
  65 0.645 21.44 1526.15
  66 0.655 21.696 1505.15
  67 0.665 21.748 1477.88
  68 0.675 21.802 1575.43
  69 0.685 21.536 1548.08
  70 0.695 21.622 1533.8
  71 0.705 21.164 1522.98
  72 0.715 20.954 1582.97
  73 0.725 20.282 1531.4
  74 0.735 19.658 1568.89
  75 0.745 19.838 1490.45
  76 0.755 20.564 1455.17
  77 0.765 20.87 1405.99
  78 0.775 21.348 1397.72
  79 0.785 21.674 1431.61
  80 0.795 21.618 1413.02
  81 0.805 21.696 1491.75
  82 0.815 21.876 1438.4
  83 0.825 21.81 1479.04
  84 0.835 21.342 1463.62
  85 0.845 21.182 1494.7
  86 0.855 20.43 1474.02
  87 0.865 20.262 1429.72
  88 0.875 20.568 1385.12
  89 0.885 20.922 1425.41
  90 0.895 21.546 1418.54
  91 0.905 21.828 1418.69
  92 0.915 21.722 1369.43
  93 0.925 21.842 1388.39
  94 0.935 21.746 1383.25
  95 0.945 21.696 1314.91
  96 0.955 21.384 1348.46
  97 0.965 21.142 1363.84
  98 0.975 20.872 1354.85
  99 0.985 20.52 1424.67
  100 0.995 20.04 1339.51
85000 100 2112
  1 0.005 20.126 1309.95
  2 0.015 20.256 1261.26
  3 0.025 20.918 1248.56
  4 0.035 21.272 1302.45
  5 0.045 21.454 1223.01
  6 0.055 21.698 1174.29
  7 0.065 21.616 1314.76
  8 0.075 21.796 1391.93
  9 0.085 21.748 1410.9
  10 0.095 21.842 1391.7
  11 0.105 21.472 1392.2
  12 0.115 20.984 1425.74
  13 0.125 20.67 1399.74
  14 0.135 20.322 1421.72
  15 0.145 20.378 1455.62
  16 0.155 21.052 1433.96
  17 0.165 21.49 1368.72
  18 0.175 21.61 1421.65
  19 0.185 21.934 1408.76
  20 0.195 21.828 1425.05
  21 0.205 21.576 1380.78
  22 0.215 21.562 1392.13
  23 0.225 21.408 1393.05
  24 0.235 21.254 1442.16
  25 0.245 20.6 1448.08
  26 0.255 20.038 1461.51
  27 0.265 19.634 1538.22
  28 0.275 20.37 1527.34
  29 0.285 20.532 1576.3
  30 0.295 21.102 1537.19
  31 0.305 21.418 1612.84
  32 0.315 21.666 1661.74
  33 0.325 21.592 1712.96
  34 0.335 21.802 1653.92
  35 0.345 21.786 1637.51
  36 0.355 21.434 1637.13
  37 0.365 20.856 1579.5
  38 0.375 20.424 1621.92
  39 0.385 19.928 1650.6
  40 0.395 20.538 1589.38
  41 0.405 21.26 1468.6
  42 0.415 21.646 1480.25
  43 0.425 21.786 1507.07
  44 0.435 21.768 1532.47
  45 0.445 21.678 1593.28
  46 0.455 21.468 1611.97
  47 0.465 21.19 1749.09
  48 0.475 20.85 1788.89
  49 0.485 20.152 1818.97
  50 0.495 19.914 1707.19
  51 0.505 19.784 1690.63
  52 0.515 20.438 1672.57
  53 0.525 20.756 1649.34
  54 0.535 21.478 1578.26
  55 0.545 21.458 1638.64
  56 0.555 21.7 1554.04
  57 0.565 21.68 1662
  58 0.575 21.65 1665.06
  59 0.585 21.572 1556.81
  60 0.595 21.03 1609.94
  61 0.605 20.57 1555.52
  62 0.615 20.184 1568.51
