# Chunk-averaged data for fix 3 and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_temp
45000 100 2111.9999999999995
  9 0.085 21.95 567.27
  10 0.095 21.894 562.38
  11 0.105 21.642 543.195
  12 0.115 20.846 573.156
  13 0.125 20.196 547.951
  14 0.135 19.618 551.163
  15 0.145 20.448 572.161
  16 0.155 21.422 548.147
  17 0.165 21.928 555.589
  18 0.175 21.948 579.05
  19 0.185 21.916 536.409
  20 0.195 21.696 611.998
  21 0.205 21.576 602.355
  22 0.215 21.476 596.504
  23 0.225 21.47 589.577
  24 0.235 21.244 566.289
  25 0.245 20.024 578.21
  26 0.255 18.628 586.757
  27 0.265 19.208 587.541
  28 0.275 20.958 596.301
  29 0.285 21.528 571.903
  30 0.295 21.534 594.795
  31 0.305 21.362 628.562
  32 0.315 21.536 607.959
  33 0.325 22.02 610.28
  34 0.335 21.888 649.205
  35 0.345 21.99 655.984
  36 0.355 21.606 660.528
  37 0.365 20.658 686.979
  38 0.375 19.784 689.901
  39 0.385 19.682 672.141
  40 0.395 20.648 671.031
  41 0.405 21.666 651.185
  42 0.415 21.946 654.164
  43 0.425 21.896 673.257
  44 0.435 21.844 625.306
  45 0.445 21.63 680.682
  46 0.455 21.542 700.222
  47 0.465 21.366 710.769
  48 0.475 21.078 748.785
  49 0.485 20.17 748.067
  50 0.495 19.094 777.89
  51 0.505 19.606 795.755
  52 0.515 20.334 779.864
  53 0.525 21.112 790.933
  54 0.535 21.378 739.814
  55 0.545 21.56 713.891
  56 0.555 21.632 717.106
  57 0.565 21.882 735.257
  58 0.575 21.894 660.621
  59 0.585 21.918 689.467
  60 0.595 21.296 701.408
  61 0.605 20.534 680.562
  62 0.615 19.898 709.681
  63 0.625 20.032 704.342
  64 0.635 20.764 689.371
  65 0.645 21.634 645.035
  66 0.655 21.91 664.378
  67 0.665 21.942 638.327
  68 0.675 21.768 661.126
  69 0.685 21.69 657.285
  70 0.695 21.516 628.803
  71 0.705 21.464 634.712
  72 0.715 21.408 662.114
  73 0.725 20.736 633.38
  74 0.735 19.258 606.612
  75 0.745 18.806 606.072
  76 0.755 20.026 642.72
  77 0.765 21.262 663.04
  78 0.775 21.546 634.282
  79 0.785 21.428 589.175
  80 0.795 21.404 590.692
  81 0.805 21.838 571.458
  82 0.815 21.916 586.222
  83 0.825 21.984 558.907
  84 0.835 21.936 595.296
  85 0.845 21.636 588.618
  86 0.855 20.718 586.64
  87 0.865 19.874 573.887
  88 0.875 19.47 577.991
  89 0.885 20.774 550.159
  90 0.895 21.624 522.56
  91 0.905 21.99 534.191
  92 0.915 21.968 514.153
  93 0.925 21.88 524.766
  94 0.935 21.852 508.168
  95 0.945 21.504 516.532
  96 0.955 21.426 505.463
  97 0.965 21.584 474.604
  98 0.975 21.23 473.529
  99 0.985 20.544 482.646
  100 0.995 19.552 468.518
95000 100 2112
  1 0.005 19.208 483.824
  2 0.015 20.448 492.788
  3 0.025 21.256 466.022
  4 0.035 21.588 499.886
  5 0.045 21.56 539.442
  6 0.055 21.446 571.364
  7 0.065 21.766 540.159
  8 0.075 21.862 554.697
  9 0.085 21.944 527.494
  10 0.095 21.958 540.904
  11 0.105 21.672 534.63
  12 0.115 20.728 533.857
  13 0.125 19.9 541.72
  14 0.135 19.744 553.435
  15 0.145 20.648 507.374
  16 0.155 21.45 522.014
  17 0.165 21.954 551.728
  18 0.175 21.932 554.792
  19 0.185 21.946 549.477
  20 0.195 21.682 583.31
  21 0.205 21.54 586.216
  22 0.215 21.5 612.25
  23 0.225 21.49 647.503
  24 0.235 21.292 613.225
  25 0.245 20.184 591.615
  26 0.255 18.458 597.502
  27 0.265 19.196 591.021
  28 0.275 20.932 591.143
  29 0.285 21.544 600.484
  30 0.295 21.5 604.351
  31 0.305 21.258 606.431
  32 0.315 21.678 591.599
  33 0.325 21.878 633.08
  34 0.335 21.962 683.434
  35 0.345 21.986 646.318
  36 0.355 21.752 694.554
  37 0.365 20.79 678.485
  38 0.375 19.858 662.501
  39 0.385 19.478 672.266
  40 0.395 20.66 679.481
  41 0.405 21.538 669.038
  42 0.415 21.934 717.031
  43 0.425 21.892 700.98
  44 0.435 21.814 674.237
  45 0.445 21.72 666.5
  46 0.455 21.47 684.142
  47 0.465 21.474 663.312
  48 0.475 21.278 713.387
  49 0.485 20.32 732.879
  50 0.495 19.292 768.472
  51 0.505 19.272 774.77
  52 0.515 20.094 786.956
  53 0.525 21.12 752.511
  54 0.535 21.248 738.871
  55 0.545 21.656 691.612
  56 0.555 21.656 697.097
  57 0.565 21.84 739.046
  58 0.575 21.846 725.484
  59 0.585 21.986 705.303
  60 0.595 21.64 724.302
  61 0.605 20.418 703.117
  62 0.615 19.774 682.767
  63 0.625 19.698 724.791
  64 0.635 20.742 726.98
  65 0.645 21.782 663.753
  66 0.655 21.954 638.933
  67 0.665 21.91 656.035
  68 0.675 21.91 654.358
  69 0.685 21.656 657.809
  70 0.695 21.4 654.11
  71 0.705 21.514 665.774
  72 0.715 21.486 667.19
  73 0.725 20.802 623.4
  74 0.735 19.278 609.262
  75 0.745 18.552 596.141
  76 0.755 19.91 600.389
  77 0.765 21.452 572.249
  78 0.775 21.516 599.028
  79 0.785 21.552 599.544
  80 0.795 21.474 611.462
  81 0.805 21.702 589.473
  82 0.815 21.898 612.014
  83 0.825 22 585.164
  84 0.835 21.94 579.401
  85 0.845 21.574 580.899
  86 0.855 20.842 581.167
  87 0.865 19.4 568.46
  88 0.875 19.652 582.55
  89 0.885 20.866 571.984
  90 0.895 21.738 580.993
  91 0.905 21.98 566.318
  92 0.915 21.956 547.81
  93 0.925 21.84 526.846
  94 0.935 21.82 504.919
  95 0.945 21.516 500.029
  96 0.955 21.4 531.385
  97 0.965 21.508 496.985
  98 0.975 21.192 491.558
  99 0.985 20.346 459.61
  100 0.995 19.332 453.116
100000 100 2111.9999999999995
  1 0.005 19.472 457.515
  2 0.015 20.594 485.585
  3 0.025 21.358 512.003
  4 0.035 21.544 519.982
  5 0.045 21.516 513.246
  6 0.055 21.516 519.571
  7 0.065 21.78 493.349
  8 0.075 21.928 487.809
  9 0.085 21.988 492.019
  10 0.095 21.962 509.66
  11 0.105 21.746 480.862
  12 0.115 20.792 519.451
  13 0.125 19.362 544.371
  14 0.135 19.776 561.823
  15 0.145 20.71 545.909
  16 0.155 21.802 565.747
  17 0.165 21.844 568.037
  18 0.175 21.946 557.783
  19 0.185 21.946 559.811
  20 0.195 21.78 539.874
  21 0.205 21.48 603.087
  22 0.215 21.468 604.897
  23 0.225 21.502 656.737
  24 0.235 21.388 634.049
  25 0.245 20.18 630.837
  26 0.255 18.622 637.52
  27 0.265 19.152 656.093
  28 0.275 20.65 684.677
  29 0.285 21.594 653.794
  30 0.295 21.42 654.017
  31 0.305 21.508 665.01
  32 0.315 21.534 645.348
  33 0.325 21.886 653.53
  34 0.335 21.952 647.756
  35 0.345 21.936 679.695
  36 0.355 21.692 641.241
  37 0.365 21.04 671.007
  38 0.375 19.87 651.486
  39 0.385 19.366 625.128
  40 0.395 20.618 627.464
  41 0.405 21.53 678.352
  42 0.415 21.944 668.457
  43 0.425 21.92 689.112
  44 0.435 21.924 661.518
  45 0.445 21.728 659.602
  46 0.455 21.398 690.06
  47 0.465 21.426 680.407
  48 0.475 21.322 692.158
  49 0.485 20.748 742.164
  50 0.495 19.438 752.135
  51 0.505 19.096 779.822
  52 0.515 19.818 770.811
  53 0.525 21.134 709.881
  54 0.535 21.25 708.858
  55 0.545 21.532 689.591
  56 0.555 21.57 728.474
  57 0.565 21.828 718.153
  58 0.575 21.89 700.091
  59 0.585 21.966 703.926
  60 0.595 21.768 683.54
  61 0.605 21.17 672.94
  62 0.615 19.574 713.572
  63 0.625 19.358 681.732
  64 0.635 20.66 666.069
  65 0.645 21.588 685.271
  66 0.655 21.882 721.684
  67 0.665 21.926 699.329
  68 0.675 21.846 704.797
  69 0.685 21.666 673.656
  70 0.695 21.502 672.437
  71 0.705 21.398 683.573
  72 0.715 21.434 686.732
  73 0.725 20.666 679.498
  74 0.735 18.834 669.509
  75 0.745 18.84 664.572
  76 0.755 20.216 651.201
  77 0.765 21.562 586.844
  78 0.775 21.452 599.32
  79 0.785 21.384 598.957
  80 0.795 21.616 578.578
  81 0.805 21.746 532.008
  82 0.815 21.946 549.421
  83 0.825 21.984 588.614
  84 0.835 21.868 623.074
  85 0.845 21.618 580.166
  86 0.855 20.69 578.878
  87 0.865 19.476 539.05
  88 0.875 19.558 589.716
  89 0.885 21.128 596.66
  90 0.895 21.656 585.427
  91 0.905 21.976 573.208
  92 0.915 22 556.079
  93 0.925 21.772 539.323
  94 0.935 21.764 510.669
  95 0.945 21.552 483.994
  96 0.955 21.352 475.131
  97 0.965 21.694 481.37
  98 0.975 21.19 457.475
  99 0.985 19.97 459.947
  100 0.995 19.036 460.562
105000 100 2112
  1 0.005 19.326 469.613
  2 0.015 20.666 443.465
  3 0.025 21.492 467.367
  4 0.035 21.502 519.408
  5 0.045 21.534 496.044
  6 0.055 21.544 511.676
  7 0.065 21.762 540.964
  8 0.075 21.882 531.989
  9 0.085 21.968 532.704
  10 0.095 21.982 491.332
  11 0.105 21.61 544.427
  12 0.115 21.044 529.506
  13 0.125 19.518 542.145
  14 0.135 19.464 536.827
  15 0.145 20.886 540.931
  16 0.155 21.636 527.721
  17 0.165 21.842 537.97
  18 0.175 22.006 544.402
  19 0.185 21.944 563.493
  20 0.195 21.698 595.657
  21 0.205 21.65 586.236
  22 0.215 21.346 609.171
  23 0.225 21.478 635.059
  24 0.235 21.36 650.54
  25 0.245 20.208 616.643
  26 0.255 18.814 603.671
  27 0.265 18.95 620.798
  28 0.275 20.77 661.293
  29 0.285 21.482 680.796
  30 0.295 21.318 642.031
  31 0.305 21.6 653.912
  32 0.315 21.584 667.341
  33 0.325 21.874 688.127
  34 0.335 21.936 674.035
  35 0.345 21.986 665.707
  36 0.355 21.674 651.901
  37 0.365 20.87 637.787
  38 0.375 19.66 644.237
  39 0.385 19.374 648.835
  40 0.395 20.858 645.171
  41 0.405 21.6 647.485
  42 0.415 21.966 634.571
  43 0.425 21.956 622.003
  44 0.435 21.876 657.15
  45 0.445 21.628 707.324
  46 0.455 21.44 740.27
  47 0.465 21.516 690.815
  48 0.475 21.354 707.89
  49 0.485 20.578 718.698
  50 0.495 19.276 764.862
  51 0.505 18.932 724.466
  52 0.515 20.11 713.794
  53 0.525 21.162 700.437
  54 0.535 21.514 702.018
  55 0.545 21.42 734.235
  56 0.555 21.592 731.167
  57 0.565 21.79 708.154
  58 0.575 21.866 750.101
  59 0.585 21.938 760.512
  60 0.595 21.606 748.535
  61 0.605 21.172 743.897
  62 0.615 19.97 728.965
  63 0.625 19.316 745.528
  64 0.635 20.48 712.496
  65 0.645 21.566 679.427
  66 0.655 21.944 651.926
  67 0.665 21.934 720.485
  68 0.675 21.868 688.578
  69 0.685 21.646 695.741
  70 0.695 21.534 668.388
  71 0.705 21.41 643.896
  72 0.715 21.416 630.437
  73 0.725 20.698 620.634
  74 0.735 19.148 624.42
  75 0.745 18.67 591.219
  76 0.755 20.048 634.766
  77 0.765 21.53 588.214
  78 0.775 21.476 579.727
  79 0.785 21.344 590.158
  80 0.795 21.554 572.299
  81 0.805 21.826 550.646
  82 0.815 21.914 584.451
  83 0.825 21.99 588.491
  84 0.835 21.902 635.831
  85 0.845 21.578 645.207
  86 0.855 20.046 609.177
  87 0.865 19.28 559.42
  88 0.875 20.15 547.808
  89 0.885 21.246 572.574
  90 0.895 21.794 551.048
  91 0.905 22.002 537.64
  92 0.915 21.908 519.361
  93 0.925 21.95 510.161
  94 0.935 21.604 493.604
  95 0.945 21.574 497.745
  96 0.955 21.442 491.442
  97 0.965 21.516 489.289
  98 0.975 21.138 478.848
  99 0.985 20.126 504.338
  100 0.995 19.072 473.603
110000 100 2112
  1 0.005 18.776 490.94
  2 0.015 20.362 464.96
  3 0.025 21.366 499.248
  4 0.035 21.49 542.495
  5 0.045 21.494 561.276
  6 0.055 21.506 574.45
  7 0.065 21.726 553.408
  8 0.075 21.93 529.124
  9 0.085 21.976 515.88
  10 0.095 21.96 527.589
  11 0.105 21.694 506.716
  12 0.115 20.746 542.519
  13 0.125 19.82 555.113
  14 0.135 19.426 518.926
  15 0.145 20.628 532.711
  16 0.155 21.78 506.252
  17 0.165 21.95 516.306
  18 0.175 21.978 534.019
  19 0.185 21.984 546.299
  20 0.195 21.736 587.136
  21 0.205 21.434 574.542
  22 0.215 21.472 600.794
  23 0.225 21.542 592.475
  24 0.235 21.392 599.931
  25 0.245 20.086 624.858
  26 0.255 18.624 617.75
  27 0.265 19.156 626.845
  28 0.275 20.704 647.581
  29 0.285 21.58 650.524
  30 0.295 21.438 637.488
  31 0.305 21.31 611.282
  32 0.315 21.736 574.796
  33 0.325 21.886 585.744
  34 0.335 21.95 654.711
  35 0.345 21.95 662.83
  36 0.355 21.922 655.695
  37 0.365 20.916 704.299
  38 0.375 19.61 700.018
  39 0.385 19.35 670.335
  40 0.395 20.606 691.17
  41 0.405 21.662 651.475
  42 0.415 21.97 642.37
  43 0.425 21.936 681.034
  44 0.435 21.844 693.225
  45 0.445 21.726 682.25
  46 0.455 21.474 706.309
  47 0.465 21.46 735.428
  48 0.475 21.278 736.437
  49 0.485 20.482 748.869
  50 0.495 19.2 756.219
  51 0.505 18.826 773.578
  52 0.515 20.266 752.588
  53 0.525 21.266 745.529
  54 0.535 21.424 746.951
  55 0.545 21.494 754.034
  56 0.555 21.576 751.482
  57 0.565 21.812 737.8
  58 0.575 21.94 714.432
  59 0.585 21.812 697.102
  60 0.595 21.438 704.754
  61 0.605 20.45 705.095
  62 0.615 19.628 671.87
  63 0.625 19.892 683.647
  64 0.635 21.044 691.744
  65 0.645 21.8 676.461
  66 0.655 21.894 659.475
  67 0.665 21.902 653.045
  68 0.675 21.818 642.34
  69 0.685 21.73 626.013
  70 0.695 21.32 642.901
  71 0.705 21.462 650.428
  72 0.715 21.414 666.808
  73 0.725 20.528 641.198
  74 0.735 19.05 632.774
  75 0.745 18.822 607.187
  76 0.755 20.402 602.176
  77 0.765 21.44 620.998
  78 0.775 21.48 621.658
  79 0.785 21.43 632.172
  80 0.795 21.52 640.036
  81 0.805 21.786 636.409
  82 0.815 21.974 599.161
  83 0.825 21.962 585.621
  84 0.835 21.99 584.914
  85 0.845 21.716 572.671
  86 0.855 20.786 577.837
  87 0.865 19.204 569.44
  88 0.875 19.658 546.268
  89 0.885 20.868 544.336
  90 0.895 21.828 522.928
  91 0.905 21.95 531.395
  92 0.915 21.966 504.815
  93 0.925 21.942 499.546
  94 0.935 21.792 522.21
  95 0.945 21.566 551.363
  96 0.955 21.408 537.482
  97 0.965 21.434 510.996
  98 0.975 21.524 473.948
  99 0.985 20.546 464.745
  100 0.995 19.196 496.225
115000 100 2112
  1 0.005 18.762 479.833
  2 0.015 20.616 464.981
  3 0.025 21.526 452.753
  4 0.035 21.54 488.749
  5 0.045 21.402 511.428
  6 0.055 21.518 502.472
  7 0.065 21.828 520.889
  8 0.075 21.866 545.014
  9 0.085 21.982 545.609
  10 0.095 21.942 546.826
  11 0.105 21.734 558.194
  12 0.115 20.948 571.793
  13 0.125 19.812 552.394
  14 0.135 19.69 555.676
  15 0.145 20.42 565.786
  16 0.155 21.482 585.395
  17 0.165 22.002 576.408
  18 0.175 21.948 588.402
  19 0.185 21.924 566.933
  20 0.195 21.736 577.445
  21 0.205 21.518 587.655
  22 0.215 21.518 585.126
  23 0.225 21.428 588.641
  24 0.235 21.378 572.268
  25 0.245 20.248 556.109
  26 0.255 18.928 561.826
  27 0.265 18.758 562.2
  28 0.275 20.76 565.497
  29 0.285 21.608 583.226
  30 0.295 21.476 579.579
  31 0.305 21.316 601.606
  32 0.315 21.62 602.528
  33 0.325 21.872 633.671
  34 0.335 21.95 663.819
  35 0.345 21.98 639.462
  36 0.355 21.83 655.137
  37 0.365 20.894 622.673
  38 0.375 19.7 679.655
  39 0.385 19.324 722.818
  40 0.395 20.61 701.168
  41 0.405 21.67 678.52
  42 0.415 21.964 673.561
  43 0.425 21.95 702.406
  44 0.435 21.83 681.66
  45 0.445 21.638 704.451
  46 0.455 21.404 714.371
  47 0.465 21.588 682.547
  48 0.475 21.194 723.862
  49 0.485 20.304 777.039
  50 0.495 19.258 739.55
  51 0.505 19.174 792.534
  52 0.515 20.132 759.234
  53 0.525 21.252 769.595
  54 0.535 21.364 767.873
  55 0.545 21.474 761.326
  56 0.555 21.656 776.643
  57 0.565 21.864 748.03
  58 0.575 21.946 740.39
  59 0.585 21.884 719.086
  60 0.595 21.536 733.591
  61 0.605 20.824 681.316
  62 0.615 19.336 685.259
  63 0.625 19.714 678.754
  64 0.635 20.95 658.827
  65 0.645 21.756 631.023
  66 0.655 21.99 650.321
  67 0.665 21.942 660.828
  68 0.675 21.752 651.919
  69 0.685 21.694 659.241
  70 0.695 21.49 667.842
  71 0.705 21.444 651.005
  72 0.715 21.398 643.806
  73 0.725 20.582 628.329
  74 0.735 19.148 619.354
  75 0.745 18.736 641.524
  76 0.755 20.19 666.111
  77 0.765 21.476 627.154
  78 0.775 21.4 610.236
  79 0.785 21.524 615.782
  80 0.795 21.532 602.472
  81 0.805 21.79 637.048
  82 0.815 21.898 591.491
  83 0.825 21.998 567.541
  84 0.835 21.97 572.467
  85 0.845 21.732 554.07
  86 0.855 20.622 549.714
  87 0.865 19.198 515.944
  88 0.875 19.582 522.009
  89 0.885 21.114 521.548
  90 0.895 21.846 548.072
  91 0.905 21.914 565.831
  92 0.915 21.968 552.544
  93 0.925 21.898 528.198
  94 0.935 21.782 508.708
  95 0.945 21.47 534.064
  96 0.955 21.474 539.183
  97 0.965 21.466 542.645
  98 0.975 21.328 552.103
  99 0.985 20.464 493.555
  100 0.995 19.132 499.423
120000 100 2111.9999999999995
  1 0.005 19.116 492.234
  2 0.015 20.68 474.798
  3 0.025 21.462 516.903
  4 0.035 21.688 523.446
  5 0.045 21.282 537.221
  6 0.055 21.572 511.811
  7 0.065 21.85 502.252
  8 0.075 21.942 542.648
  9 0.085 21.962 553.851
  10 0.095 21.88 533.476
  11 0.105 21.516 529.963
  12 0.115 20.802 555.995
  13 0.125 19.612 538.598
  14 0.135 19.776 537.013
  15 0.145 20.816 584.706
  16 0.155 21.656 571.649
  17 0.165 21.936 539.809
  18 0.175 21.95 579.537
  19 0.185 21.874 549.553
  20 0.195 21.748 591.944
  21 0.205 21.506 568.841
  22 0.215 21.42 552.635
  23 0.225 21.582 557.469
  24 0.235 21.234 557.331
  25 0.245 20.102 592.7
  26 0.255 18.552 598.235
  27 0.265 19.298 590.75
  28 0.275 20.83 593.919
  29 0.285 21.612 594.523
  30 0.295 21.446 627.821
  31 0.305 21.494 632.033
  32 0.315 21.55 655.051
  33 0.325 21.892 663.078
  34 0.335 21.922 708.744
  35 0.345 21.992 659.94
  36 0.355 21.806 644.232
  37 0.365 21.038 644.62
  38 0.375 19.696 645.35
  39 0.385 19.71 645.24
  40 0.395 20.586 693.405
  41 0.405 21.308 728.028
  42 0.415 21.862 720.123
  43 0.425 21.958 742.73
  44 0.435 21.788 735.978
  45 0.445 21.694 706.291
  46 0.455 21.462 748.963
  47 0.465 21.498 730.666
  48 0.475 21.26 721.212
  49 0.485 20.538 761.836
  50 0.495 19.17 761.702
  51 0.505 18.978 759.251
  52 0.515 20.104 717.859
  53 0.525 21.338 733.153
  54 0.535 21.432 717.029
  55 0.545 21.302 707.692
  56 0.555 21.712 683.664
  57 0.565 21.838 696.366
  58 0.575 21.938 665.443
  59 0.585 21.924 681.12
  60 0.595 21.708 655.777
  61 0.605 20.928 678.559
  62 0.615 19.788 658.121
  63 0.625 19.342 676.521
  64 0.635 20.638 688.062
  65 0.645 21.704 701.566
  66 0.655 21.948 667.733
  67 0.665 21.92 646.672
  68 0.675 21.87 661.826
  69 0.685 21.716 653.804
  70 0.695 21.462 673.116
  71 0.705 21.346 677.883
  72 0.715 21.51 668.851
  73 0.725 20.766 617.264
  74 0.735 19.168 622.444
  75 0.745 18.73 624.931
  76 0.755 20.08 641.779
  77 0.765 21.314 650.175
  78 0.775 21.496 649.548
  79 0.785 21.44 630.737
  80 0.795 21.498 604.77
  81 0.805 21.774 592.658
  82 0.815 21.938 590.036
  83 0.825 21.978 560.598
  84 0.835 21.99 556.281
  85 0.845 21.676 543.964
  86 0.855 20.656 534.473
  87 0.865 19.194 535.802
  88 0.875 19.794 534.416
  89 0.885 21.034 537.87
  90 0.895 21.668 539.181
  91 0.905 21.988 579.39
  92 0.915 21.974 565.727
  93 0.925 21.922 540.722
  94 0.935 21.83 515.098
  95 0.945 21.454 521.664
  96 0.955 21.368 512.472
  97 0.965 21.582 516.606
  98 0.975 21.298 542.579
  99 0.985 20.228 520.237
  100 0.995 18.79 513.924
125000 100 2112.0000000000005
  1 0.005 19.368 458.695
  2 0.015 20.686 504.335
  3 0.025 21.57 530.409
  4 0.035 21.628 525.611
  5 0.045 21.362 524.799
  6 0.055 21.51 520.308
  7 0.065 21.862 515.733
  8 0.075 21.89 544.983
  9 0.085 21.982 534.918
  10 0.095 21.792 541.561
  11 0.105 21.504 519.421
  12 0.115 20.924 531.36
  13 0.125 19.65 540.458
  14 0.135 19.918 521.913
  15 0.145 20.612 531.186
  16 0.155 21.724 550.61
  17 0.165 21.892 605.451
  18 0.175 21.968 570.458
  19 0.185 21.924 549.74
  20 0.195 21.762 541.213
  21 0.205 21.534 555.261
  22 0.215 21.374 623.608
  23 0.225 21.55 605.641
  24 0.235 21.336 614.916
  25 0.245 20.208 583.485
  26 0.255 18.44 617.522
  27 0.265 19.22 588.267
  28 0.275 20.748 625.628
  29 0.285 21.564 605.708
  30 0.295 21.542 616.88
  31 0.305 21.37 588.08
  32 0.315 21.662 599.655
  33 0.325 21.846 586.359
  34 0.335 21.942 580.286
  35 0.345 21.974 604.936
  36 0.355 21.812 654.067
  37 0.365 21.18 666.345
  38 0.375 19.79 676.365
  39 0.385 19.212 708.125
  40 0.395 20.532 662.739
  41 0.405 21.634 675.586
  42 0.415 21.88 728.616
  43 0.425 21.906 719.872
  44 0.435 21.83 770.476
  45 0.445 21.658 757.758
  46 0.455 21.62 765.82
  47 0.465 21.342 785.528
  48 0.475 21.302 799.483
  49 0.485 20.604 801.189
  50 0.495 19.026 750.86
  51 0.505 18.774 724.988
  52 0.515 20.304 728.464
  53 0.525 21.374 682.746
  54 0.535 21.468 671.004
  55 0.545 21.466 686.263
  56 0.555 21.572 693.802
  57 0.565 21.786 691.799
  58 0.575 21.968 694.202
  59 0.585 21.896 725.53
  60 0.595 21.67 702.263
  61 0.605 21.038 711.154
  62 0.615 19.798 713.078
  63 0.625 19.414 700.039
  64 0.635 20.676 674.748
  65 0.645 21.592 667.297
  66 0.655 21.934 686.966
  67 0.665 21.904 710.543
  68 0.675 21.848 718.974
  69 0.685 21.63 733.743
  70 0.695 21.498 717.605
  71 0.705 21.418 683.187
  72 0.715 21.384 647.478
  73 0.725 20.746 600.697
  74 0.735 19.194 590.741
  75 0.745 18.608 590.1
  76 0.755 20.118 582.995
  77 0.765 21.516 565.442
  78 0.775 21.518 579.402
  79 0.785 21.444 571.257
  80 0.795 21.4 578.189
  81 0.805 21.862 614.892
  82 0.815 21.896 651.9
  83 0.825 21.976 620.565
  84 0.835 21.948 593.578
  85 0.845 21.782 563.739
  86 0.855 20.368 565.532
  87 0.865 19.358 557.876
  88 0.875 19.79 541.863
  89 0.885 20.984 516.025
  90 0.895 21.798 529.544
  91 0.905 21.986 517.627
  92 0.915 21.964 539.52
  93 0.925 21.83 520.217
  94 0.935 21.718 536.344
  95 0.945 21.544 525.347
  96 0.955 21.478 511.871
  97 0.965 21.476 523.016
  98 0.975 21.312 493.342
  99 0.985 19.988 499.445
  100 0.995 18.82 479.216
130000 100 2112.0000000000005
  1 0.005 18.594 479.591
  2 0.015 20.672 461.232
  3 0.025 21.608 471.607
  4 0.035 21.6 470.334
  5 0.045 21.398 506.98
  6 0.055 21.536 500.283
  7 0.065 21.75 529.323
  8 0.075 21.878 530.002
  9 0.085 21.998 537.912
  10 0.095 21.91 534.682
  11 0.105 21.776 551.499
  12 0.115 21.13 579.562
  13 0.125 19.554 591.195
  14 0.135 19.42 566.057
  15 0.145 20.546 562.437
  16 0.155 21.68 572.851
  17 0.165 21.968 552.219
  18 0.175 21.964 555.674
  19 0.185 21.94 557.142
  20 0.195 21.734 569.808
  21 0.205 21.542 548.551
  22 0.215 21.414 541.777
  23 0.225 21.488 555.141
  24 0.235 21.418 592.812
  25 0.245 20.18 577.473
  26 0.255 18.748 572.22
  27 0.265 19.002 591.724
  28 0.275 20.686 593.618
  29 0.285 21.586 599.01
  30 0.295 21.482 601.633
  31 0.305 21.466 604.774
  32 0.315 21.664 587.244
  33 0.325 21.82 617.162
  34 0.335 21.88 620.606
  35 0.345 21.96 650.327
  36 0.355 21.768 668.986
  37 0.365 21.098 695.173
  38 0.375 19.794 703.038
  39 0.385 19.396 671.525
  40 0.395 20.618 673.444
  41 0.405 21.398 683.994
  42 0.415 21.934 727.724
  43 0.425 21.958 722.265
  44 0.435 21.864 765.416
  45 0.445 21.652 729.204
  46 0.455 21.538 725.282
  47 0.465 21.368 716.436
  48 0.475 21.444 714.554
  49 0.485 20.532 761.354
  50 0.495 19.06 773.992
  51 0.505 18.768 787.779
  52 0.515 20.29 760.947
  53 0.525 21.282 756.54
  54 0.535 21.492 734.82
  55 0.545 21.324 747.37
  56 0.555 21.698 749.669
  57 0.565 21.818 762.454
  58 0.575 21.948 795.051
  59 0.585 21.862 757.871
  60 0.595 21.626 743.261
  61 0.605 20.818 762.361
  62 0.615 19.422 706.309
  63 0.625 19.438 690.531
  64 0.635 21.034 685.189
  65 0.645 21.806 665.838
  66 0.655 21.958 667.044
  67 0.665 21.938 712.677
  68 0.675 21.748 723.404
  69 0.685 21.648 674.345
  70 0.695 21.496 667.184
  71 0.705 21.332 704.691
  72 0.715 21.386 644.814
  73 0.725 20.61 612.589
  74 0.735 18.954 617.955
  75 0.745 18.862 627.615
  76 0.755 20.42 587.386
  77 0.765 21.448 607.492
  78 0.775 21.532 593.164
  79 0.785 21.314 587.729
  80 0.795 21.572 552.558
  81 0.805 21.828 561.762
  82 0.815 21.938 568.864
  83 0.825 21.994 576.185
  84 0.835 21.934 585.732
  85 0.845 21.708 515.751
  86 0.855 20.282 551.178
  87 0.865 19.58 572.409
  88 0.875 19.748 552.753
  89 0.885 20.952 538.273
  90 0.895 21.79 550.458
  91 0.905 21.98 546.111
  92 0.915 21.982 558.871
  93 0.925 21.936 529.969
  94 0.935 21.706 508.198
  95 0.945 21.456 531.11
  96 0.955 21.504 497.767
  97 0.965 21.512 492.256
  98 0.975 21.57 463.257
  99 0.985 20.456 473.45
  100 0.995 18.886 470.603
135000 100 2112
  1 0.005 18.69 478.633
  2 0.015 20.776 442.684
  3 0.025 21.728 437.243
  4 0.035 21.548 453.119
  5 0.045 21.436 477.363
  6 0.055 21.518 491.797
  7 0.065 21.742 492.736
  8 0.075 21.896 512.763
  9 0.085 21.958 519.814
  10 0.095 21.966 493.638
  11 0.105 21.708 502.631
  12 0.115 21.094 554.429
  13 0.125 19.824 579.008
  14 0.135 19.494 591.221
  15 0.145 20.468 576.252
  16 0.155 21.514 548.826
  17 0.165 21.932 569.417
  18 0.175 21.956 563.329
  19 0.185 21.99 597.988
  20 0.195 21.782 563.295
  21 0.205 21.54 556.405
  22 0.215 21.496 552.31
  23 0.225 21.468 588.315
  24 0.235 21.458 557.997
  25 0.245 20.596 583.433
  26 0.255 18.878 600.398
  27 0.265 18.752 641.525
  28 0.275 20.278 635.033
  29 0.285 21.588 613.251
  30 0.295 21.5 582.241
