# Chunk-averaged data for fix 3 and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_temp
45000 100 2112.0000000000005
  67 0.665 21.806 1198.95
  68 0.675 21.814 1126.93
  69 0.685 21.596 1107.63
  70 0.695 21.65 1066.85
  71 0.705 21.314 1140.99
  72 0.715 21.114 1076.54
  73 0.725 20.518 1075.66
  74 0.735 19.682 1102.95
  75 0.745 19.51 1096.54
  76 0.755 20.044 1063.63
  77 0.765 20.978 1006.45
  78 0.775 21.406 1032.81
  79 0.785 21.426 1040.7
  80 0.795 21.712 1025.56
  81 0.805 21.712 1135.74
  82 0.815 21.814 1112.92
  83 0.825 21.848 1065.59
  84 0.835 21.866 1050.61
  85 0.845 21.326 1055.47
  86 0.855 20.582 1061.37
  87 0.865 19.996 1051.67
  88 0.875 20.04 1124.85
  89 0.885 20.9 1111.13
  90 0.895 21.498 1086.06
  91 0.905 21.856 1072.93
  92 0.915 21.83 1105.77
  93 0.925 21.888 1043.62
  94 0.935 21.594 1031.39
  95 0.945 21.574 1009.15
  96 0.955 21.438 1004.39
  97 0.965 21.402 954.889
  98 0.975 20.726 922.962
  99 0.985 19.796 972.839
  100 0.995 19.814 996.81
50000 100 2112
  1 0.005 19.986 1033.98
  2 0.015 20.206 1094.08
  3 0.025 20.92 1031.71
  4 0.035 21.398 1031.25
  5 0.045 21.436 947.816
  6 0.055 21.784 917.226
  7 0.065 21.724 953.072
  8 0.075 21.792 961.881
  9 0.085 21.914 937.245
  10 0.095 21.682 953.593
  11 0.105 21.43 941.169
  12 0.115 20.912 918.026
  13 0.125 20.52 934.197
  14 0.135 20.122 955.54
  15 0.145 20.374 987.297
  16 0.155 21.244 1060.17
  17 0.165 21.744 1080.76
  18 0.175 21.802 1048.64
  19 0.185 21.95 1023.78
  20 0.195 21.722 1018.76
  21 0.205 21.702 1026.51
  22 0.215 21.568 1000.34
  23 0.225 21.42 1052.29
  24 0.235 21 1057.4
  25 0.245 20.462 1109.59
  26 0.255 19.75 1098.74
  27 0.265 19.498 1112.97
  28 0.275 20.152 1179.37
  29 0.285 20.92 1111.61
  30 0.295 21.314 1122.56
  31 0.305 21.37 1110.3
  32 0.315 21.786 1114.61
  33 0.325 21.774 1117.17
  34 0.335 21.794 1104.86
  35 0.345 21.91 1063.82
  36 0.355 21.562 1139.04
  37 0.365 21.124 1158.83
  38 0.375 19.82 1173.07
  39 0.385 20.072 1206.01
  40 0.395 20.444 1202.85
  41 0.405 21.39 1185.92
  42 0.415 21.652 1180.1
  43 0.425 21.906 1160.4
  44 0.435 21.572 1242.19
  45 0.445 21.81 1216.7
  46 0.455 21.496 1182.2
  47 0.465 21.426 1255.53
  48 0.475 20.78 1283.27
  49 0.485 20.004 1285.05
  50 0.495 19.682 1302.52
  51 0.505 19.81 1236.44
  52 0.515 20.464 1244.81
  53 0.525 20.792 1241.7
  54 0.535 21.476 1227.34
  55 0.545 21.462 1239.22
  56 0.555 21.688 1268.5
  57 0.565 21.728 1261.38
  58 0.575 21.792 1196.12
  59 0.585 21.632 1186.1
  60 0.595 21.29 1200.07
  61 0.605 20.504 1151.36
  62 0.615 20.144 1100.06
  63 0.625 20.308 1120.06
  64 0.635 20.872 1148.05
  65 0.645 21.54 1127.57
  66 0.655 21.782 1106.95
  67 0.665 21.784 1158.05
  68 0.675 21.824 1137.53
  69 0.685 21.542 1125.45
  70 0.695 21.462 1134.58
  71 0.705 21.452 1109.23
  72 0.715 21.078 1092.62
  73 0.725 20.296 1021.15
  74 0.735 19.726 1017.62
  75 0.745 19.716 1027.66
  76 0.755 20.21 984.114
  77 0.765 20.996 1003.23
  78 0.775 21.288 995.188
  79 0.785 21.64 1051.85
  80 0.795 21.456 1095.02
  81 0.805 21.796 1085.01
  82 0.815 21.868 1079.98
  83 0.825 21.848 1067.44
  84 0.835 21.694 1104.93
  85 0.845 21.342 1090.38
  86 0.855 20.412 1056.97
  87 0.865 20.19 1044.3
  88 0.875 20.198 1075.34
  89 0.885 20.924 1094.11
  90 0.895 21.344 1023.08
  91 0.905 21.866 1008.19
  92 0.915 21.866 1032.79
  93 0.925 21.916 973.169
  94 0.935 21.672 975.184
  95 0.945 21.584 982.088
  96 0.955 21.602 982.255
  97 0.965 21.378 998.356
  98 0.975 20.9 1030.82
  99 0.985 20.142 1026.86
  100 0.995 19.882 1048.11
55000 100 2112.0000000000005
  1 0.005 19.838 1027.42
  2 0.015 20.126 1053.32
  3 0.025 20.798 1036.9
  4 0.035 21.35 1025.91
  5 0.045 21.546 1024.53
  6 0.055 21.548 1012.21
  7 0.065 21.698 921.473
  8 0.075 21.944 914.081
  9 0.085 21.832 987.44
  10 0.095 21.828 959.602
  11 0.105 21.536 870.461
  12 0.115 21.05 895.125
  13 0.125 20.27 975.44
  14 0.135 20.134 985.572
  15 0.145 20.666 1008.52
  16 0.155 20.996 1054.55
  17 0.165 21.714 1045.32
  18 0.175 21.708 1057.51
  19 0.185 21.922 1035.79
  20 0.195 21.76 1041.86
  21 0.205 21.674 1073.14
  22 0.215 21.428 1099.5
  23 0.225 21.386 1156.71
  24 0.235 20.87 1173.4
  25 0.245 20.272 1157.93
  26 0.255 19.514 1164.14
  27 0.265 19.606 1157.8
  28 0.275 20.244 1122.83
  29 0.285 21.222 1193.78
  30 0.295 21.338 1137.67
  31 0.305 21.592 1067.14
  32 0.315 21.648 1053.62
  33 0.325 21.748 1095.28
  34 0.335 21.932 1076.81
  35 0.345 21.848 1106.01
  36 0.355 21.514 1132.91
  37 0.365 20.928 1114.14
  38 0.375 19.928 1146.92
  39 0.385 19.87 1152.45
  40 0.395 20.616 1179.16
  41 0.405 21.366 1143.42
  42 0.415 21.852 1133.16
  43 0.425 21.786 1157.66
  44 0.435 21.834 1196.39
  45 0.445 21.628 1240.82
  46 0.455 21.42 1303.81
  47 0.465 21.27 1248.68
  48 0.475 20.912 1213.96
  49 0.485 20.154 1195.93
  50 0.495 19.846 1227.01
  51 0.505 19.722 1273.8
  52 0.515 20.284 1311.27
  53 0.525 20.942 1339.45
  54 0.535 21.242 1220.04
  55 0.545 21.674 1268.21
  56 0.555 21.614 1260.39
  57 0.565 21.928 1271.82
  58 0.575 21.796 1234.72
  59 0.585 21.476 1227.52
  60 0.595 21.074 1240.35
  61 0.605 20.45 1204.64
  62 0.615 20.098 1177.53
  63 0.625 20.12 1167.95
  64 0.635 21.1 1137.38
  65 0.645 21.684 1097.91
  66 0.655 21.888 1125
  67 0.665 21.872 1054.26
  68 0.675 21.732 1058.53
  69 0.685 21.64 1085.53
  70 0.695 21.59 1120.73
  71 0.705 21.378 1079.96
  72 0.715 20.918 1081.05
  73 0.725 20.472 1089.24
  74 0.735 19.708 1044.01
  75 0.745 19.488 1044.07
  76 0.755 20.25 1015.3
  77 0.765 21.06 1016.11
  78 0.775 21.348 1056.67
  79 0.785 21.514 1053.34
  80 0.795 21.62 1027.94
  81 0.805 21.746 1074.4
  82 0.815 21.894 1099.33
  83 0.825 21.858 1103.7
  84 0.835 21.786 1031.38
  85 0.845 21.446 1030.09
  86 0.855 20.746 961.285
  87 0.865 20.022 1034.06
  88 0.875 20.052 1011.25
  89 0.885 20.726 1009.36
  90 0.895 21.438 1017.09
  91 0.905 21.748 1024.38
  92 0.915 21.892 1062.82
  93 0.925 21.784 1062.82
  94 0.935 21.79 1081.12
  95 0.945 21.648 968.376
  96 0.955 21.468 943.644
  97 0.965 21.386 940.789
  98 0.975 21.01 962.218
  99 0.985 20.474 985.8
  100 0.995 19.894 972.165
60000 100 2112.0000000000005
  1 0.005 19.9 977.663
  2 0.015 20.162 919.487
  3 0.025 20.93 902.713
  4 0.035 21.324 945.055
  5 0.045 21.558 939.295
  6 0.055 21.51 966.382
  7 0.065 21.732 962.855
  8 0.075 21.868 1045.33
  9 0.085 21.862 1010.62
  10 0.095 21.982 979.608
  11 0.105 21.456 998.949
  12 0.115 20.898 1001.46
  13 0.125 20.16 984.523
  14 0.135 19.878 959.926
  15 0.145 20.826 984.405
  16 0.155 21.18 1005.54
  17 0.165 21.628 1072.39
  18 0.175 21.886 1042.09
  19 0.185 21.804 1054.93
  20 0.195 21.67 1132.37
  21 0.205 21.73 1086.08
  22 0.215 21.43 1150.68
  23 0.225 21.348 1132.2
  24 0.235 20.964 1132.43
  25 0.245 20.06 1080.14
  26 0.255 19.628 1040.33
  27 0.265 19.712 1046.1
  28 0.275 20.544 1085.99
  29 0.285 20.834 1148.48
  30 0.295 21.462 1167.99
  31 0.305 21.552 1092.44
  32 0.315 21.752 1083.98
  33 0.325 21.744 1023.78
  34 0.335 21.858 1043.91
  35 0.345 21.862 1080.59
  36 0.355 21.524 1117.61
  37 0.365 20.708 1127.29
  38 0.375 20.388 1128.76
  39 0.385 20.056 1165.32
  40 0.395 20.402 1191.03
  41 0.405 21.382 1181.04
  42 0.415 21.59 1173.08
  43 0.425 21.872 1183.25
  44 0.435 21.792 1177.24
  45 0.445 21.628 1164.88
  46 0.455 21.526 1194.52
  47 0.465 21.43 1143.63
  48 0.475 20.924 1169.18
  49 0.485 20.242 1263.22
  50 0.495 19.776 1336.07
  51 0.505 19.69 1321.04
  52 0.515 20.24 1302.19
  53 0.525 20.902 1242.12
  54 0.535 21.246 1267.04
  55 0.545 21.528 1272.46
  56 0.555 21.69 1245.81
  57 0.565 21.724 1217.79
  58 0.575 21.818 1238.49
  59 0.585 21.806 1243.63
  60 0.595 21.06 1279.55
  61 0.605 20.594 1280.53
  62 0.615 19.724 1302.91
  63 0.625 20.28 1261.52
  64 0.635 20.954 1234.22
  65 0.645 21.676 1182.31
  66 0.655 21.822 1142.1
  67 0.665 21.786 1151.83
  68 0.675 21.8 1141.03
  69 0.685 21.596 1140.55
  70 0.695 21.416 1145.07
  71 0.705 21.52 1065.56
  72 0.715 20.864 1065.13
  73 0.725 20.206 1057.49
  74 0.735 19.75 1041.63
  75 0.745 19.696 1051.34
  76 0.755 20.454 1004.61
  77 0.765 20.936 1078.93
  78 0.775 21.454 1063.05
  79 0.785 21.466 1065.18
  80 0.795 21.668 1017.43
  81 0.805 21.724 1019.42
  82 0.815 21.854 991.099
  83 0.825 21.938 962.611
  84 0.835 21.772 1036.41
  85 0.845 21.386 1124.61
  86 0.855 20.54 1048.76
  87 0.865 20.36 1034.37
  88 0.875 19.946 1060.83
  89 0.885 21.002 1028.85
  90 0.895 21.29 1080.02
  91 0.905 21.776 996.686
  92 0.915 21.784 1000.92
  93 0.925 21.854 975.066
  94 0.935 21.784 975.676
  95 0.945 21.56 965.215
  96 0.955 21.546 1012.46
  97 0.965 21.306 984.459
  98 0.975 21.088 969.971
  99 0.985 20.306 975.054
  100 0.995 19.884 972.082
65000 100 2112.0000000000005
  1 0.005 19.766 908.005
  2 0.015 20.194 914.95
  3 0.025 21.056 926.16
  4 0.035 21.398 977.967
  5 0.045 21.582 972.558
  6 0.055 21.652 932.076
  7 0.065 21.584 1014.96
  8 0.075 21.86 1079.29
  9 0.085 21.822 1053.09
  10 0.095 21.866 1006.78
  11 0.105 21.4 1014.23
  12 0.115 20.51 1072.42
  13 0.125 19.974 1023.16
  14 0.135 20.532 1008.8
  15 0.145 20.764 1002.06
  16 0.155 21.428 1044.58
  17 0.165 21.554 1006.42
  18 0.175 21.906 989.104
  19 0.185 21.87 1036.52
  20 0.195 21.692 1047.54
  21 0.205 21.57 1022.96
  22 0.215 21.44 1077.94
  23 0.225 21.374 1011.81
  24 0.235 20.948 988.123
  25 0.245 20.264 1036.99
  26 0.255 19.792 1093.21
  27 0.265 19.67 1082
  28 0.275 20.286 1208.36
  29 0.285 20.962 1179.13
  30 0.295 21.49 1189.78
  31 0.305 21.518 1173.4
  32 0.315 21.554 1151.53
  33 0.325 21.858 1185.16
  34 0.335 21.864 1190.24
  35 0.345 21.758 1112.85
  36 0.355 21.634 1076.21
  37 0.365 20.616 1105.87
  38 0.375 20.07 1146.37
  39 0.385 20.062 1193.2
  40 0.395 20.73 1182.6
  41 0.405 21.34 1163.74
  42 0.415 21.712 1174.26
  43 0.425 21.902 1156.83
  44 0.435 21.746 1194.85
  45 0.445 21.672 1207.8
  46 0.455 21.562 1183.33
  47 0.465 21.466 1161.04
  48 0.475 20.838 1200.52
  49 0.485 20.426 1181.53
  50 0.495 20.042 1198.96
  51 0.505 19.528 1208.22
  52 0.515 20.106 1231.23
  53 0.525 20.878 1208.76
  54 0.535 21.274 1273.91
  55 0.545 21.434 1223.53
  56 0.555 21.632 1170.52
  57 0.565 21.754 1168.7
  58 0.575 21.866 1161.56
  59 0.585 21.796 1179.36
  60 0.595 21.452 1286.8
  61 0.605 20.612 1300.24
  62 0.615 19.89 1253.51
  63 0.625 20.084 1285.09
  64 0.635 20.784 1271.49
  65 0.645 21.44 1230.65
  66 0.655 21.784 1198.02
  67 0.665 21.718 1238.63
  68 0.675 21.874 1220.18
  69 0.685 21.608 1163.71
  70 0.695 21.522 1073.91
  71 0.705 21.442 1035.13
  72 0.715 20.87 1111.82
  73 0.725 20.4 1071.4
  74 0.735 19.844 1059.13
  75 0.745 19.648 1048.56
  76 0.755 20.26 1062.31
  77 0.765 20.922 1042.11
  78 0.775 21.276 1070.93
  79 0.785 21.572 1037.65
  80 0.795 21.614 1077.17
  81 0.805 21.768 1080.98
  82 0.815 21.814 1019.73
  83 0.825 21.914 1058.03
  84 0.835 21.83 1047.97
  85 0.845 21.158 1096.78
  86 0.855 20.504 1063.86
  87 0.865 19.804 1073.37
  88 0.875 20.356 994.012
  89 0.885 20.992 1020.64
  90 0.895 21.604 964.006
  91 0.905 21.71 1051.41
  92 0.915 21.922 1007.16
  93 0.925 21.814 990.212
  94 0.935 21.656 976.69
  95 0.945 21.778 943.856
  96 0.955 21.568 927.506
  97 0.965 21.188 960.248
  98 0.975 20.84 930.687
  99 0.985 20.462 918.519
  100 0.995 19.858 928.868
70000 100 2112
  1 0.005 19.776 932.433
  2 0.015 20.508 928.696
  3 0.025 21.176 950.551
  4 0.035 21.474 1006.4
  5 0.045 21.612 978.876
  6 0.055 21.628 926.99
  7 0.065 21.696 932.72
  8 0.075 21.904 976.079
  9 0.085 21.824 1039.81
  10 0.095 21.79 1027.98
  11 0.105 21.378 1018.11
  12 0.115 20.644 1068.09
  13 0.125 20.208 1041.29
  14 0.135 20.368 982.42
  15 0.145 20.748 957.343
  16 0.155 21.324 978.368
  17 0.165 21.628 1036.05
  18 0.175 21.786 1059.36
  19 0.185 21.9 996.195
  20 0.195 21.704 1023.94
  21 0.205 21.69 1050.35
  22 0.215 21.442 1074.94
  23 0.225 21.324 1113.98
  24 0.235 21.092 1102.56
  25 0.245 20.154 1088.27
  26 0.255 19.63 1068.77
  27 0.265 19.75 1120.82
  28 0.275 20.184 1128.75
  29 0.285 21.116 1180.38
  30 0.295 21.494 1174.33
  31 0.305 21.42 1154.1
  32 0.315 21.62 1185.53
  33 0.325 21.876 1159.02
  34 0.335 21.836 1169.88
  35 0.345 21.86 1147.04
  36 0.355 21.568 1122.03
  37 0.365 20.888 1156.44
  38 0.375 20.23 1180.55
  39 0.385 19.714 1142.81
  40 0.395 20.466 1186.16
  41 0.405 21.494 1175.3
  42 0.415 21.678 1149.89
  43 0.425 21.82 1161.18
  44 0.435 21.888 1133.11
  45 0.445 21.606 1212.03
  46 0.455 21.55 1212.81
  47 0.465 21.45 1223.09
  48 0.475 21.01 1252.37
  49 0.485 20.464 1190.12
  50 0.495 19.752 1265.87
  51 0.505 19.53 1267.8
  52 0.515 20.024 1279.55
  53 0.525 20.824 1280.42
  54 0.535 21.338 1289.54
  55 0.545 21.5 1238.44
  56 0.555 21.714 1250.97
  57 0.565 21.768 1238.96
  58 0.575 21.74 1259.13
  59 0.585 21.868 1199.8
  60 0.595 21.308 1170.89
  61 0.605 20.568 1225.46
  62 0.615 20.4 1194.72
  63 0.625 20.078 1229.92
  64 0.635 20.822 1165.74
  65 0.645 21.2 1126.75
  66 0.655 21.784 1159.57
  67 0.665 21.722 1101.64
  68 0.675 21.882 1106.9
  69 0.685 21.648 1179.92
  70 0.695 21.548 1174.34
  71 0.705 21.306 1130.44
  72 0.715 21.094 1103.58
  73 0.725 20.232 1116.98
  74 0.735 19.994 1039.74
  75 0.745 19.776 1069.41
  76 0.755 19.964 1074.19
  77 0.765 20.848 1071.29
  78 0.775 21.312 1062.5
  79 0.785 21.602 1019.64
  80 0.795 21.608 1109.68
  81 0.805 21.684 1094.74
  82 0.815 21.9 1031.22
  83 0.825 21.932 1040.4
  84 0.835 21.586 1066.22
  85 0.845 21.51 1019.99
  86 0.855 20.374 1057.72
  87 0.865 19.802 1048.76
  88 0.875 20.126 1050.38
  89 0.885 21.112 1028.4
  90 0.895 21.526 1037.36
  91 0.905 21.862 982.919
  92 0.915 21.886 964.705
  93 0.925 21.722 970.2
  94 0.935 21.75 907.765
  95 0.945 21.644 934.757
  96 0.955 21.438 961.571
  97 0.965 21.322 925.668
  98 0.975 20.73 915.376
  99 0.985 20.092 947.576
  100 0.995 19.858 917.207
75000 100 2111.9999999999995
  1 0.005 19.804 866.763
  2 0.015 20.514 864.005
  3 0.025 20.948 905.79
  4 0.035 21.408 898.372
  5 0.045 21.612 939.466
  6 0.055 21.586 1023.75
  7 0.065 21.618 958.258
  8 0.075 21.878 950.295
  9 0.085 21.916 962.496
  10 0.095 21.746 963.56
  11 0.105 21.644 1020.3
  12 0.115 20.976 964.183
  13 0.125 20.156 986.645
  14 0.135 20.192 979.973
  15 0.145 20.524 1052.28
  16 0.155 21.054 1117.68
  17 0.165 21.734 1114.73
  18 0.175 21.804 1111.37
  19 0.185 21.804 1068.18
  20 0.195 21.806 993.41
  21 0.205 21.606 989.585
  22 0.215 21.648 1019.72
  23 0.225 21.39 1014.27
  24 0.235 21.004 1069.56
  25 0.245 20.302 1162.81
  26 0.255 19.686 1140.34
  27 0.265 19.594 1139.66
  28 0.275 20.13 1147.79
  29 0.285 21.128 1182.75
  30 0.295 21.266 1165.46
  31 0.305 21.54 1100.48
  32 0.315 21.674 1158.03
  33 0.325 21.784 1176.09
  34 0.335 21.756 1130.1
  35 0.345 21.954 1167.87
  36 0.355 21.444 1168.73
  37 0.365 21.118 1154.72
  38 0.375 20.104 1135.73
  39 0.385 19.964 1101.67
  40 0.395 20.458 1094.02
  41 0.405 21.36 1067.95
  42 0.415 21.644 1118.31
  43 0.425 21.86 1127.76
  44 0.435 21.796 1188.83
  45 0.445 21.686 1179.03
  46 0.455 21.622 1248.13
  47 0.465 21.372 1289.55
  48 0.475 21.01 1358.24
  49 0.485 20.45 1293.98
  50 0.495 19.792 1322.33
  51 0.505 19.624 1334.42
  52 0.515 19.874 1238.61
  53 0.525 20.786 1220.23
  54 0.535 21.362 1165.52
  55 0.545 21.548 1151.96
  56 0.555 21.622 1113.11
  57 0.565 21.782 1161.99
  58 0.575 21.864 1275.39
  59 0.585 21.71 1288.81
  60 0.595 21.256 1252.46
  61 0.605 20.344 1349.88
  62 0.615 20.176 1345.05
  63 0.625 20.198 1318.24
  64 0.635 20.62 1300.37
  65 0.645 21.596 1246.56
  66 0.655 21.89 1178.21
  67 0.665 21.896 1171.34
  68 0.675 21.646 1133.31
  69 0.685 21.512 1096.67
  70 0.695 21.502 1087.16
  71 0.705 21.468 1067.91
  72 0.715 20.732 1092.54
  73 0.725 20.094 1127.88
  74 0.735 19.616 1078.75
  75 0.745 19.706 1063.4
  76 0.755 20.536 1045.53
  77 0.765 21.09 1027.32
  78 0.775 21.532 1054.12
  79 0.785 21.54 1030.7
  80 0.795 21.63 1034.55
  81 0.805 21.792 1003.38
  82 0.815 21.942 1047.23
  83 0.825 21.87 1078.96
  84 0.835 21.706 1099.26
  85 0.845 21.342 1047.24
  86 0.855 20.178 1132.28
  87 0.865 19.66 1079.55
  88 0.875 20.458 1049.06
  89 0.885 21.2 972.009
  90 0.895 21.592 980.93
  91 0.905 21.798 983.28
  92 0.915 21.924 989.873
  93 0.925 21.84 998.845
  94 0.935 21.582 1041.14
  95 0.945 21.722 997.836
  96 0.955 21.42 972.12
  97 0.965 21.296 972.226
  98 0.975 21.064 896.547
  99 0.985 20.212 914.834
  100 0.995 19.784 891.556
80000 100 2112.0000000000005
  1 0.005 19.506 940.543
  2 0.015 20.148 934.038
  3 0.025 20.72 973.93
  4 0.035 21.364 978.516
  5 0.045 21.488 1012.9
  6 0.055 21.634 990.021
  7 0.065 21.634 1069.43
  8 0.075 21.836 1058.1
  9 0.085 21.928 969.01
  10 0.095 21.844 1003.7
  11 0.105 21.68 1048.2
  12 0.115 20.91 1026
  13 0.125 20.106 1050.41
  14 0.135 19.994 1087.71
  15 0.145 20.678 1042.17
  16 0.155 21.044 1046.84
  17 0.165 21.708 1036.58
  18 0.175 21.908 977.19
  19 0.185 21.882 984.209
  20 0.195 21.776 984.272
  21 0.205 21.548 1038.91
  22 0.215 21.594 1004.01
  23 0.225 21.558 1013.71
  24 0.235 21.032 1083.13
  25 0.245 20.414 1113.84
  26 0.255 19.51 1106.89
  27 0.265 19.606 1106.08
  28 0.275 20.28 1055.79
  29 0.285 20.968 1121.56
  30 0.295 21.302 1159.85
  31 0.305 21.518 1141.54
  32 0.315 21.544 1202.34
  33 0.325 21.724 1202.56
  34 0.335 21.88 1208.44
  35 0.345 21.886 1183.16
  36 0.355 21.718 1153.37
  37 0.365 20.918 1099.05
  38 0.375 20.024 1173.48
  39 0.385 19.636 1177.11
  40 0.395 20.632 1166.1
  41 0.405 21.41 1124.18
  42 0.415 21.664 1218.35
  43 0.425 21.916 1212.11
  44 0.435 21.812 1147.97
  45 0.445 21.648 1211.65
  46 0.455 21.56 1195.3
  47 0.465 21.37 1169.87
  48 0.475 21.106 1216.14
  49 0.485 20.268 1287.12
  50 0.495 19.622 1303.71
  51 0.505 19.394 1201.67
  52 0.515 20.228 1290.75
  53 0.525 20.896 1297.99
  54 0.535 21.292 1298.8
  55 0.545 21.616 1241.33
  56 0.555 21.694 1178.87
  57 0.565 21.78 1217.99
  58 0.575 21.794 1214.54
  59 0.585 21.802 1182.1
  60 0.595 21.314 1170.03
  61 0.605 20.178 1244.46
  62 0.615 20.13 1223.22
  63 0.625 20.238 1195.71
  64 0.635 21.05 1185.08
  65 0.645 21.546 1219.7
  66 0.655 21.738 1159.13
  67 0.665 21.79 1193.56
  68 0.675 21.73 1139.63
  69 0.685 21.592 1220.43
  70 0.695 21.426 1186.39
  71 0.705 21.368 1172.19
  72 0.715 20.644 1148.72
  73 0.725 20.118 1134.8
  74 0.735 19.674 1081.29
  75 0.745 19.744 1092.43
  76 0.755 20.506 1069.66
  77 0.765 21.086 1012.23
  78 0.775 21.608 965.571
  79 0.785 21.496 997.389
  80 0.795 21.74 1018.46
  81 0.805 21.738 1072.7
  82 0.815 21.864 1100.54
  83 0.825 21.944 1075.85
  84 0.835 21.656 1067.29
  85 0.845 21.212 1096.01
  86 0.855 20.492 1044.88
  87 0.865 19.722 1037.24
  88 0.875 20.302 1013.41
  89 0.885 20.952 1020.19
  90 0.895 21.702 978.415
  91 0.905 21.914 939.999
  92 0.915 21.918 947.967
  93 0.925 21.762 956.227
  94 0.935 21.852 938.957
  95 0.945 21.626 938.384
  96 0.955 21.508 950.621
  97 0.965 21.576 919.122
  98 0.975 21.208 912.66
  99 0.985 20.518 915.648
  100 0.995 19.866 925.77
85000 100 2112
  1 0.005 19.748 945.268
  2 0.015 20.228 971.11
  3 0.025 21.062 945.296
  4 0.035 21.362 907.081
  5 0.045 21.592 901.645
  6 0.055 21.644 960.193
  7 0.065 21.608 1057.87
  8 0.075 21.874 1013.55
  9 0.085 21.884 1025.79
  10 0.095 21.826 1005.7
  11 0.105 21.516 994.519
  12 0.115 21.162 1014.83
  13 0.125 20.316 1052.85
  14 0.135 20.428 997.358
  15 0.145 20.282 1030.48
  16 0.155 20.878 1026.35
  17 0.165 21.668 1043.23
  18 0.175 21.846 1045.97
  19 0.185 21.912 1101.9
  20 0.195 21.66 1129.13
  21 0.205 21.64 1145.26
  22 0.215 21.474 1091.13
  23 0.225 21.44 1127.33
  24 0.235 20.916 1067.05
  25 0.245 20.37 1094.16
  26 0.255 19.616 1057.27
  27 0.265 19.702 1091.04
  28 0.275 20.2 1115.4
  29 0.285 21.034 1084.41
  30 0.295 21.33 1022.6
  31 0.305 21.66 1085.63
  32 0.315 21.488 1128.43
  33 0.325 21.872 1114.25
  34 0.335 21.78 1172.42
  35 0.345 21.908 1122.85
  36 0.355 21.648 1196.31
  37 0.365 21.12 1195.83
  38 0.375 19.972 1242.03
  39 0.385 19.546 1288.57
  40 0.395 20.45 1325.68
  41 0.405 21.498 1223.06
  42 0.415 21.77 1172.16
  43 0.425 21.846 1174.18
  44 0.435 21.85 1120.46
  45 0.445 21.546 1227.84
  46 0.455 21.494 1226.36
  47 0.465 21.388 1206.15
  48 0.475 20.92 1239.58
  49 0.485 19.974 1278.56
  50 0.495 19.514 1181
  51 0.505 19.6 1183.13
  52 0.515 20.428 1177.94
  53 0.525 21.096 1229.04
  54 0.535 21.502 1195.79
  55 0.545 21.524 1254.29
  56 0.555 21.702 1190.86
  57 0.565 21.724 1205.46
  58 0.575 21.97 1138.82
  59 0.585 21.6 1203.19
  60 0.595 21.408 1144.82
  61 0.605 20.47 1227.93
  62 0.615 19.732 1238.17
  63 0.625 20.252 1273.21
  64 0.635 21.026 1237.03
  65 0.645 21.57 1223.62
  66 0.655 21.738 1214.49
  67 0.665 21.856 1154.24
  68 0.675 21.822 1096.03
  69 0.685 21.6 1068.36
  70 0.695 21.524 1076.64
  71 0.705 21.45 1088.77
